uniprot_id,model,sample_idx,scTM,scRMSD,pLDDT
O28542,ProteinMPNN_v020(base),3,0.5167369681140909,5.604591632413818,61.26661764705883
Q07938,ProteinMPNN_v020(base),5,0.4147482935094748,5.466347918967766,41.523442136498524
Q54JL0,ProteinMPNN_v020(base),7,0.35563892127877056,6.156492533753288,49.74415481832544
O28542,ProteinMPNN_v020(base),5,0.5426845395912733,5.127832756828475,62.64617647058824
Q07938,ProteinMPNN_v020(base),3,0.32058905888176603,5.801165624633287,37.73816023738873
Q4R312,ProteinMPNN_v020(base),5,0.7406352887621126,1.6948792614894188,82.32621951219514
A0A1D8PCG7,ProteinMPNN_v020(base),0,0.6366482090209831,2.4008742673509635,73.08540229885058
P60724,ProteinMPNN_v020(base),5,0.49789710350816685,3.40435929911223,57.02169154228856
Q9Z9J6,ProteinMPNN_v020(base),4,0.9558845118002377,0.6021282823029428,90.29290322580644
Q980U8,ProteinMPNN_v020(base),0,0.3083333577010901,5.5166082089937625,47.201002865329514
Q9Z9J6,ProteinMPNN_v020(base),2,0.9623585919623536,0.5823340890911411,93.12919354838711
Q54FJ9,ProteinMPNN_v020(base),0,0.6398297391538726,3.14075714922754,71.8548366013072
G0HQ35,ProteinMPNN_v020(base),2,0.29651814708269614,5.762037772370848,42.13270949720671
B1X495,ProteinMPNN_v020(base),0,0.6691297571435058,2.366305173109042,84.2247572815534
Q9N2D5,ProteinMPNN_v020(base),1,0.46325518266299043,4.219842331311878,52.32156156156156
Q69NP0,ProteinMPNN_v020(base),2,0.6149920613885005,2.5410314769123654,61.30860215053763
A9A498,ProteinMPNN_v020(base),4,0.7618331830442622,3.892418980944129,69.23365853658537
B1X495,ProteinMPNN_v020(base),5,0.7651790599886531,1.8025758518915371,79.37912621359223
Q9N2D5,ProteinMPNN_v020(base),7,0.41943352146608165,4.899631932140185,41.30996996996998
