Entry,species,domain,protein_name,protein_family,broad_function,solublempnn_score,esmif_score,mif_score,mifst_score,carp_640M_score,ESM2_15B_pppl_score,caliby_score,triflow_score,esm3_struct_cond_score,esm3_seq_only_score,progen2_score,progen2_XL_score,protgpt2_score,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,charge_per_residue,buffer_capacity,basic_residue_fraction,acidic_residue_fraction,gravy,aromaticity,hydrophobic_fraction,instability_index,proline_fraction,small_residue_fraction,helix_percent,sheet_percent,loop_percent,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,compactness,avg_plddt,soluble_caliby_score,deepstabp_tm,proteinmpnn_score,ProteinMPNN_v020_score,AlkSecMPNN_020_score,AcidSecMPNN_020_score
Q8EPR5,Oceanobacillus iheyensis,Bacteria,Adenine phosphoribosyltransferase (APRT),Purine/pyrimidine phosphoribosyltransferase family,transferase,-1.4424139261245728,-0.698064467486213,-1.2836201190948486,-0.9235166907310486,-1.1394070386886597,-0.781703946,1.902314,-1.177756,-0.813939,-1.080417,-0.9461429371553308,-0.682868688246783,-2.95609130859375,170,110.1735811764706,4.711236381530762,-9.396751844188774,-0.0552750108481692,1.146504668769726,0.1235294117647058,0.1705882352941176,0.0647058823529411,0.088235294117647,0.4529411764705882,13.820588235294109,0.0411764705882352,0.2294117647058823,0.382352941176471,0.523529411764706,0.0941176470588229,0.905882352941177,-0.141176470588235,0.152015382424156,14.8775329589844,0.3,15.5126533508301,95.1822352941177,1.932813,43.23432030461304,-1.4948155879974363,-1.4948155879974363,-1.5950464010238647,-1.5942091941833496
Q8EQT8,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS15,Universal ribosomal protein uS15 family,ribosomal,-1.8363093137741089,-1.48790440934428,-1.6139259338378906,-0.9286479949951172,-1.000709056854248,-0.857653582,1.555729,-1.447658,-0.65083,-0.764869,-1.9232383470856744,-0.8557976712001844,-2.2588435826676614,89,118.97923258426968,10.124840354919431,7.952784058504685,0.0893571242528616,1.806323282691391,0.2808988764044944,0.1348314606741573,-0.8696629213483147,0.0337078651685393,0.3146067415730337,61.31573033707864,0.0112359550561797,0.1910112359550561,0.831460674157303,0.112359550561798,0.056179775280899,0.943820224719101,0.7191011235955049,0.135753815193694,13.1074991226196,0.303370786516854,13.6358709335327,95.2591011235955,1.62244,40.1982458019195,-1.8183233737945557,-1.8183233737945557,-1.814464449882507,-1.7759536504745483
Q8EQV3,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS2,Universal ribosomal protein uS2 family,ribosomal,-1.642914056777954,-1.23725554699034,-1.486264944076538,-0.679442822933197,-0.8136432766914368,-1.138029358,1.722852,-0.992874,-0.5005,-0.760155,-0.8287175696665846,-0.62483455627922,-1.7787087508073942,254,113.59367401574804,5.417517662048339,-6.1738809753413335,-0.0243066180131548,1.8353155008938629,0.1614173228346456,0.1732283464566929,-0.4165354330708661,0.0629921259842519,0.4173228346456693,43.934251968503936,0.0275590551181102,0.2165354330708661,0.68503937007874,0.248031496062992,0.0669291338582679,0.933070866141732,0.437007874015748,0.19627960073764,20.5213851928711,0.299212598425197,23.0353527069092,89.7853149606299,1.717743,42.77800623361683,-1.677139163017273,-1.677139163017273,-1.6437690258026123,-1.7000255584716797
Q8ESI6,Oceanobacillus iheyensis,Bacteria,tRNA N6-adenosine threonylcarbamoyltransferase,KAE1 / TsaD family,transferase,-1.3878958225250244,-0.721841448562935,-1.299893856048584,-0.8310009837150574,-1.10748028755188,-1.147641297,1.992398,-0.889001,-0.742852,-0.953666,-0.8166248847312592,-0.7857220333692265,-2.043430540918255,341,108.09263812316716,5.278489494323729,-13.48526645335459,-0.0395462359335911,3.7735733398110223,0.1290322580645161,0.1378299120234604,-0.0222873900293255,0.0615835777126099,0.4604105571847507,37.005571847507326,0.0351906158357771,0.3079178885630498,0.548387096774194,0.381231671554252,0.070381231671554,0.929618768328446,0.1671554252199419,0.207239793888822,19.5163040161133,0.299120234604106,20.7519550323486,95.5272140762463,2.027675,43.433602046457395,-1.3468213081359863,-1.3468213081359863,-1.426610827445984,-1.4336639642715454
Q8ETV3,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS9,Universal ribosomal protein uS9 family,ribosomal,-1.8820055723190308,-1.16150583120493,-1.9344396591186523,-0.950133204460144,-1.0760350227355957,-1.065961182,1.643756,-1.62478,-0.609262,-0.848627,-1.1602130596454328,-0.9248665442833534,-2.4997830904447116,130,111.61778230769232,10.236950874328612,11.591182735718018,0.0891629441209078,0.8351314433006563,0.1846153846153846,0.0846153846153846,-0.7338461538461539,0.0846153846153846,0.3461538461538461,29.98153846153846,0.0384615384615384,0.3230769230769231,0.476923076923077,0.461538461538462,0.0615384615384609,0.938461538461539,0.0153846153846149,0.259428865448932,16.1930503845215,0.3,18.3465328216553,93.3726923076923,1.631346,39.047604321932695,-1.8101921081542969,-1.8101921081542969,-1.9204906225204468,-1.8531746864318848
Q8ETV4,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL13,Universal ribosomal protein uL13 family,ribosomal,-1.615583062171936,-0.962295321760506,-1.4376356601715088,-0.9535781145095824,-1.18953537940979,-1.256107771,1.657403,-1.212283,-0.748595,-0.923374,-1.3020680394665949,-0.9777302709119072,-2.7766820447198275,145,114.06084206896551,9.694256019592284,8.12881433382217,0.0560607885091184,2.381135077639387,0.2206896551724138,0.1172413793103448,-0.8186206896551724,0.0620689655172413,0.3655172413793103,28.358620689655137,0.0413793103448275,0.2413793103448275,0.358620689655172,0.558620689655172,0.082758620689656,0.917241379310344,-0.1999999999999999,0.256317942723553,15.9703245162964,0.303448275862069,17.0505447387695,93.8191034482759,1.700683,39.95682227906995,-1.582969307899475,-1.582969307899475,-1.583208441734314,-1.619077444076538
Q8ETW0,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS13,Universal ribosomal protein uS13 family,ribosomal,-1.851231336593628,-1.30899010019854,-1.7259896993637085,-0.8468488454818726,-0.9043108224868774,-0.941585487,1.642154,-1.690817,-0.575039,-0.689921,-1.3300768639430527,-0.6700046003357438,-2.436440712164256,121,114.42799504132232,10.797503471374515,14.599882423002285,0.1206601853140684,0.8581496887556304,0.2479338842975206,0.1157024793388429,-0.8900826446280992,0.0330578512396694,0.3140495867768595,43.206611570247915,0.024793388429752,0.256198347107438,0.603305785123967,0.239669421487603,0.1570247933884299,0.8429752066115701,0.363636363636364,0.11852651688193,19.5340709686279,0.297520661157025,20.7320804595947,90.6665289256198,1.664281,43.11244187473767,-1.8362194299697876,-1.8362194299697876,-1.9134821891784668,-1.9201253652572632
Q8ETW5,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL15,Universal ribosomal protein uL15 family,ribosomal,-1.572758674621582,-1.29871431115555,-1.438373565673828,-0.7989131212234497,-0.9091286063194276,-0.891008216,1.851509,-1.486209,-0.652365,-0.756032,-1.0593591977472174,-0.857177002789223,-2.197066842693172,146,107.73869520547946,10.242366218566891,11.78525146498687,0.0807209004451155,1.4086365514079595,0.2054794520547945,0.1027397260273972,-0.6486301369863013,0.0410958904109589,0.3356164383561644,32.88287671232876,0.0273972602739726,0.3424657534246575,0.294520547945205,0.582191780821918,0.1232876712328769,0.876712328767123,-0.287671232876713,0.124295795528672,28.0406074523926,0.301369863013699,28.9094734191895,94.907602739726,1.919988,39.4607865904498,-1.635192632675171,-1.635192632675171,-1.6436322927474976,-1.62511146068573
Q8ETW6,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL30,Universal ribosomal protein uL30 family,ribosomal,-1.5670697689056396,-1.07881800333659,-1.2910462617874146,-0.8901349306106567,-1.1367937326431274,-0.861989105,1.902234,-0.93273,-0.692729,-0.875973,-2.8798294067382812,-1.71572748819987,-2.3121129353841146,60,109.99621333333334,10.673466300964352,6.592848478135607,0.1098808079689267,0.7446574809074997,0.2166666666666666,0.0833333333333333,-0.1516666666666666,0.0,0.4,35.224999999999994,0.0166666666666666,0.2666666666666666,0.45,0.516666666666667,0.0333333333333329,0.966666666666667,-0.066666666666667,0.43259587020649,10.48903465271,0.3,10.6848764419556,94.02,1.987313,41.56832174917664,-1.534753441810608,-1.534753441810608,-1.4060554504394531,-1.4223238229751587
Q8ETW7,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL18,Universal ribosomal protein uL18 family,ribosomal,-1.5566214323043823,-0.925863891088662,-1.4552520513534546,-0.8917208313941956,-1.1360374689102173,-1.014833716,1.877653,-1.222179,-0.55537,-0.843824,-1.9290617614233192,-1.2466738404346114,-2.6588950277376577,119,109.7287411764706,10.093057441711426,9.684996848718027,0.0813865281404876,1.0967762296349264,0.2100840336134453,0.1092436974789916,-0.5521008403361345,0.0588235294117647,0.3781512605042016,31.533613445378133,0.0168067226890756,0.3193277310924369,0.495798319327731,0.453781512605042,0.0504201680672269,0.9495798319327732,0.0420168067226889,0.210400598595603,13.5028715133667,0.302521008403361,14.2671194076538,90.8284033613445,1.914659,40.86917696755042,-1.5738447904586792,-1.5738447904586792,-1.6012417078018188,-1.5604755878448486
Q8ETX1,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL5,Universal ribosomal protein uL5 family,ribosomal,-1.5526384115219116,-0.808924669660004,-1.363009691238403,-0.8233286142349243,-0.9198943376541138,-0.884380272,1.863461,-1.261521,-0.621695,-0.7532,-0.9460370793688896,-0.6462519555118497,-2.3301921823171265,179,112.57117877094971,9.344192695617677,4.5276999827468565,0.0252944133114349,0.758528768165915,0.1564245810055866,0.1284916201117318,-0.2810055865921788,0.0670391061452514,0.4245810055865922,24.78435754189943,0.0335195530726257,0.2290502793296089,0.41340782122905,0.502793296089385,0.0837988826815651,0.916201117318435,-0.0893854748603349,0.21563949439118,16.8328857421875,0.301675977653631,17.7746524810791,91.044469273743,1.933974,42.45835704225144,-1.586272358894348,-1.586272358894348,-1.5993914604187012,-1.555599331855774
Q8ETX3,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL14,Universal ribosomal protein uL14 family,ribosomal,-1.4330216646194458,-1.08222110935899,-1.3659754991531372,-0.7976473569869995,-0.9918696284294128,-0.362077153,2.122302,-0.942915,-0.539523,-0.664992,-1.42975941642386,-0.6556739181768699,-2.215880096935835,122,107.99347786885244,10.273633384704588,9.503053785072485,0.0778938834842006,0.635026745044704,0.1885245901639344,0.1065573770491803,-0.1614754098360655,0.0327868852459016,0.4262295081967213,29.3795081967213,0.0327868852459016,0.2950819672131147,0.114754098360656,0.844262295081967,0.0409836065573769,0.959016393442623,-0.7295081967213111,0.216436457486976,12.7756423950195,0.30327868852459,13.2258081436157,96.5620491803278,2.162719,45.15945398682784,-1.36546528339386,-1.36546528339386,-1.5473912954330444,-1.3672077655792236
Q8ETX5,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL29,Universal ribosomal protein uL29 family,ribosomal,-2.1210997104644775,-1.78042868411902,-1.933907151222229,-0.9951154589653016,-1.0802710056304932,-0.712831407,1.405205,-1.364359,-0.576997,-0.855469,-2.7060748013583096,-1.0117603648792617,-2.2926797577829072,66,117.54410454545454,10.255840110778806,4.51788513907286,0.0684528051374675,0.5546497367100915,0.2121212121212121,0.1363636363636363,-0.6727272727272727,0.0303030303030303,0.3787878787878788,30.454545454545457,0.0,0.2121212121212121,0.893939393939394,0.0909090909090909,0.015151515151515,0.984848484848485,0.8030303030303031,0.189935064935065,12.8234539031982,0.303030303030303,13.908673286438,86.4751515151515,1.362577,40.62503188365315,-2.0946998596191406,-2.0946998596191406,-1.9975895881652832,-2.0693438053131104
Q8ETX6,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL16,Universal ribosomal protein uL16 family,ribosomal,-1.600312113761902,-1.25212097167969,-1.6251389980316162,-0.7607926726341248,-0.8809685111045837,-1.043678217,1.727374,-1.314182,-0.496318,-0.62782,-0.9553522533840604,-0.5662855572170682,-2.5629442003038196,144,111.53924236111112,10.33964900970459,14.692249811962062,0.1020295125830698,1.1703575230440153,0.2152777777777777,0.0972222222222222,-0.51875,0.0763888888888888,0.4166666666666667,44.42152777777776,0.0486111111111111,0.3055555555555556,0.222222222222222,0.743055555555556,0.0347222222222219,0.965277777777778,-0.520833333333334,0.35356762513312,16.2102928161621,0.298611111111111,17.4124946594238,92.9917361111111,1.709329,65.58124868652907,-1.6279335021972656,-1.6279335021972656,-1.8055081367492676,-1.700142741203308
Q8ETX7,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL22,Universal ribosomal protein uL22 family,ribosomal,-1.7246267795562744,-0.791389937949392,-1.649275302886963,-0.6794010400772095,-0.8439642190933228,-0.900218396,1.689555,-1.210441,-0.61637,-0.793321,-1.412058602392146,-0.7767127383071765,-2.7172919079265765,113,109.71879115044248,10.376460456848145,8.779434682994513,0.0776941122388894,1.3223932613610927,0.2123893805309734,0.1061946902654867,-0.2805309734513274,0.0265486725663716,0.4424778761061947,25.60088495575221,0.0265486725663716,0.2920353982300885,0.380530973451327,0.548672566371681,0.0707964601769919,0.929203539823008,-0.168141592920354,0.342324396695294,15.4324169158936,0.300884955752212,17.2538356781006,94.7561946902655,1.736339,41.45807008358655,-1.7216699123382568,-1.7216699123382568,-1.7107832431793213,-1.6703704595565796
Q8ETX8,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS19,Universal ribosomal protein uS19 family,ribosomal,-1.769954800605774,-1.31918111054794,-1.8337405920028689,-1.0140916109085083,-0.985109806060791,-0.716502466,1.513302,-1.591336,-0.825917,-0.827285,-2.5492898692255435,-0.7755264613939368,-2.5166446851647417,92,114.58721304347829,9.9352388381958,7.938568087967649,0.0862887835648657,1.7668970046223356,0.2608695652173913,0.1195652173913043,-0.782608695652174,0.0869565217391304,0.3478260869565217,41.15217391304347,0.0434782608695652,0.2608695652173913,0.173913043478261,0.673913043478261,0.152173913043478,0.847826086956522,-0.5,0.184048178613396,14.8990345001221,0.304347826086956,16.5840320587158,87.4480434782609,1.591213,42.062035078956285,-1.783524513244629,-1.783524513244629,-1.9246500730514529,-1.8385701179504397
Q8ETX9,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL2,Universal ribosomal protein uL2 family,ribosomal,-1.6526190042495728,-1.30021822279778,-1.5264135599136353,-0.7997802495956421,-0.935761034488678,-1.048901805,1.741719,-1.158196,-0.650012,-0.727008,-0.8580780029296875,-0.5555610656738281,-2.2197506669638813,276,110.09245724637682,10.623890113830566,29.12177952515299,0.1055136939317137,2.5490395557902232,0.2210144927536231,0.0905797101449275,-0.763768115942029,0.0434782608695652,0.3478260869565217,49.78840579710145,0.0615942028985507,0.2934782608695652,0.0833333333333333,0.804347826086957,0.1123188405797097,0.8876811594202902,-0.7210144927536237,0.150392649945955,21.2838401794434,0.300724637681159,22.2607479095459,95.3269565217391,1.775318,39.99951096709904,-1.5973148345947266,-1.5973148345947266,-1.782605767250061,-1.6135339736938477
Q8ETY1,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL4,Universal ribosomal protein uL4 family,ribosomal,-1.5808275938034058,-0.886839714603148,-1.440054178237915,-0.7010067701339722,-1.0541242361068726,-0.821564784,1.880342,-1.441705,-0.683169,-0.9613,-1.1033173344561442,-0.8208221582974788,-2.398877424894324,207,109.462938647343,9.758337593078611,7.879363739062207,0.0380645591259043,1.7020347955844937,0.1690821256038647,0.1111111111111111,-0.314975845410628,0.0289855072463768,0.4154589371980676,55.2734299516908,0.038647342995169,0.2753623188405797,0.458937198067633,0.516908212560386,0.024154589371981,0.975845410628019,-0.0579710144927529,0.211570532476894,24.4086227416992,0.29951690821256,27.2469997406006,93.7689371980676,1.901423,39.648305839258406,-1.567114233970642,-1.567114233970642,-1.611771583557129,-1.6014297008514404
Q8ETY2,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL3,Universal ribosomal protein uL3 family,ribosomal,-1.54924476146698,-0.97692199414997,-1.4883321523666382,-0.7888368964195251,-1.0155810117721558,-0.985525893,1.843427,-1.36631,-0.710292,-0.89623,-1.0457272324265476,-0.7696785812742972,-2.384951358776914,209,108.49158516746412,9.695996665954592,10.047459808112745,0.0480739703737451,2.2280938503207857,0.1866028708133971,0.1100478468899521,-0.522488038277512,0.0478468899521531,0.3636363636363636,8.988038277511947,0.0382775119617224,0.2918660287081339,0.129186602870813,0.789473684210526,0.081339712918661,0.918660287081339,-0.660287081339713,0.271129224426499,20.7447853088379,0.301435406698565,22.4909534454346,93.1326794258373,1.889353,38.8421878401689,-1.53028666973114,-1.53028666973114,-1.6498147249221802,-1.5459535121917725
Q8ETY3,Oceanobacillus iheyensis,Bacteria,Small ribosomal subunit protein uS10,Universal ribosomal protein uS10 family,ribosomal,-1.9581159353256223,-1.30940082026463,-1.750072360038757,-0.6192847490310669,-0.6159017086029053,-0.457670152,1.527159,-1.678849,-0.428265,-0.498901,-1.8235698026769305,-0.6423702613980162,-2.3908359303193936,102,114.79017745098038,9.693546867370609,5.775441559551314,0.0566219760740324,1.342225504832287,0.2352941176470588,0.1470588235294117,-0.5009803921568627,0.0392156862745098,0.4215686274509804,43.42647058823529,0.0588235294117647,0.2156862745098039,0.303921568627451,0.647058823529412,0.0490196078431369,0.950980392156863,-0.343137254901961,0.409686455227252,16.8238868713379,0.303921568627451,18.8838024139404,87.4304901960784,1.573762,46.692070102782296,-1.946959137916565,-1.946959137916565,-2.0549402236938477,-1.9950408935546875
Q8ETZ1,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL10,Universal ribosomal protein uL10 family,ribosomal,-2.281404495239258,-1.63613542303982,-2.2916259765625,-1.3811936378479004,-1.2401424646377563,-0.948197374,1.282381,-2.373963,-1.068655,-1.106564,-1.1406352950865963,-0.9599806084690324,-3.0494017083960845,166,110.13060421686748,4.965192985534667,-6.370548677444074,-0.0383767992617112,1.0195785669798294,0.1325301204819277,0.1626506024096385,-0.1716867469879518,0.0542168674698795,0.4518072289156626,32.7734939759036,0.0240963855421686,0.2650602409638554,0.686746987951807,0.240963855421687,0.072289156626506,0.927710843373494,0.44578313253012,0.174904395739956,19.7145023345947,0.301204819277108,22.675838470459,55.6107831325301,1.302094,41.676195167617216,-2.2161710262298584,-2.2161710262298584,-2.1451592445373535,-2.2246317863464355
Q8ETZ2,Oceanobacillus iheyensis,Bacteria,Large ribosomal subunit protein uL1,Universal ribosomal protein uL1 family,ribosomal,-1.429612636566162,-0.8654541015625,-1.225823998451233,-0.7626582980155945,-1.004331111907959,-0.965769974,1.990839,-0.962249,-0.621136,-0.830395,-1.0924829897673234,-0.7872307818868886,-2.192654153575068,230,109.05064217391303,9.31505298614502,6.787500262769253,0.0295108707076924,1.5951698354873471,0.1739130434782608,0.1304347826086956,-0.3439130434782608,0.0695652173913043,0.4304347826086956,9.171739130434782,0.0391304347826087,0.2739130434782608,0.447826086956522,0.478260869565217,0.0739130434782609,0.926086956521739,-0.030434782608695,0.317888198757764,18.6115913391113,0.3,19.3415298461914,90.9587391304348,2.042813,43.63890375758662,-1.4104642868041992,-1.4104642868041992,-1.4860183000564575,-1.355859875679016
Q8FAG0,Escherichia coli,Bacteria,Inorganic pyrophosphatase,PPase family,hydrolase,-1.4899029731750488,-0.940627878362482,-1.320176362991333,-0.6332059502601624,-0.8733225464820862,-0.128813587,1.941833,-1.120948,-0.699934,-0.862576,-0.8498571569269354,-0.5410327911376953,-2.3634334910999644,176,112.11004829545452,5.026579093933106,-9.04974479220379,-0.0514190045011578,2.0964907032643687,0.1420454545454545,0.1647727272727272,-0.2693181818181818,0.0909090909090909,0.4659090909090909,38.40346590909089,0.0738636363636363,0.2102272727272727,0.244318181818182,0.647727272727273,0.1079545454545449,0.892045454545455,-0.403409090909091,0.210300116550116,14.6004829406738,0.301136363636364,15.0085554122925,96.7277272727273,1.988712,50.979557696636775,-1.3848659992218018,-1.3848659992218018,-1.5955829620361328,-1.4109947681427002
Q8FB44,Escherichia coli,Bacteria,Glucose-6-phosphate isomerase (GPI),GPI family,isomerase,-1.5778260231018066,-0.950834347250683,-1.3895612955093384,-0.4857009351253509,-0.5680609941482544,-0.435102576,1.754867,-1.134832,-0.553883,-0.708825,-0.6348441702420594,-0.2895736277429132,-1.7556246842625798,549,112.10031584699452,5.9245214462280265,-9.87370859909037,-0.0179848972661026,5.701498911012369,0.1329690346083789,0.1202185792349726,-0.2692167577413479,0.1074681238615664,0.4298724954462659,27.200564663023687,0.0346083788706739,0.2768670309653916,0.590163934426229,0.307832422586521,0.1020036429872499,0.89799635701275,0.282331511839708,0.134748471453598,24.2084503173828,0.300546448087432,25.7549934387207,98.3515846994536,1.726014,56.46037645651265,-1.574420690536499,-1.574420690536499,-1.6917526721954346,-1.5539110898971558
Q8FBS8,Escherichia coli,Bacteria,ATP synthase subunit a,ATPase A chain family,lyase,-2.5976908206939697,-1.97156459906884,-2.191709041595459,-0.8637219071388245,-0.9735679626464844,-0.457007264,1.031928,-2.153455,-1.087227,-1.074242,-1.0956831928548778,-0.7722331817739564,-2.600601252594557,271,111.8519701107011,6.429081153869628,-1.7868260387015376,-0.0065934540173488,2.558017090951841,0.081180811808118,0.059040590405904,0.8084870848708486,0.1217712177121771,0.6014760147601476,43.64394833948339,0.055350553505535,0.2324723247232472,0.745387453874539,0.143911439114391,0.11070110701107,0.88929889298893,0.601476014760148,0.110937269372694,21.4469051361084,0.298892988929889,22.8186817169189,61.1050553505535,0.8379,48.55002503956056,-2.2962706089019775,-2.2962706089019775,-2.3822546005249023,-2.338177442550659
Q8FDG6,Escherichia coli,Bacteria,tRNA N6-adenosine threonylcarbamoyltransferase,KAE1 / TsaD family,transferase,-1.359068751335144,-0.593741125452059,-0.9991511106491088,-0.6406669020652771,-0.9403401017189026,-0.659027704,2.066229,-0.90863,-0.584194,-0.716373,-0.4092611884504822,-0.2358606264923729,-1.7597703339438056,337,107.02084480712166,5.751162528991699,-4.955803059103353,-0.0147056470596538,2.463799442664275,0.1246290801186943,0.1216617210682492,-0.000593471810089,0.0712166172106825,0.4807121661721068,29.494688427299696,0.0534124629080118,0.3293768545994065,0.522255192878338,0.42433234421365,0.0534124629080119,0.946587537091988,0.0979228486646879,0.202690070953131,19.0528583526611,0.299703264094956,20.0528335571289,96.6221661721068,2.126076,49.10403586672979,-1.3344199657440186,-1.3344199657440186,-1.4694983959197998,-1.3555305004119873
Q8FE22,Escherichia coli,Bacteria,tRNA (guanine-N(7)-)-methyltransferase,Class I-like SAM-binding methyltransferase superfamily,transferase,-1.5967648029327393,-0.828697236511997,-1.4713962078094482,-0.7728905081748962,-0.9670034646987916,-0.187938045,1.706424,-1.05709,-0.774023,-0.922169,-1.161841739670502,-0.489777249771182,-2.6243845408930437,239,114.38096108786613,6.416860771179199,-2.5049271032590568,-0.0104808665408328,3.552549231239406,0.1715481171548117,0.1380753138075313,-0.4066945606694561,0.0878661087866108,0.4476987447698745,62.42677824267779,0.0627615062761506,0.2133891213389121,0.439330543933054,0.493723849372385,0.066945606694561,0.9330543933054388,-0.054393305439331,0.154372500520123,16.7653408050537,0.301255230125523,17.4371662139893,94.0292050209205,1.780167,45.47508919999965,-1.5620841979980469,-1.5620841979980469,-1.6760166883468628,-1.6488969326019287
Q8GH23,Brucella melitensis,Bacteria,Small ribosomal subunit protein uS12,Universal ribosomal protein uS12 family,ribosomal,-1.6606780290603638,-1.4617352989631,-1.6935551166534424,-0.6051357984542847,-0.6272265315055847,-1.734960159,1.753975,-1.776102,-0.605018,-0.683563,-1.0278911435507176,-0.6320136465677401,-1.8433956983612805,123,112.77375772357723,11.621344947814944,23.744517153523383,0.1930448549066942,1.3149694896249429,0.2601626016260162,0.040650406504065,-0.7804878048780488,0.040650406504065,0.3739837398373983,46.81382113821137,0.08130081300813,0.2276422764227642,0.113821138211382,0.796747967479675,0.089430894308943,0.910569105691057,-0.6829268292682931,0.185538965655816,17.3373394012451,0.300813008130081,19.7794799804688,96.1060162601626,1.740101,45.55537475190474,-1.7187343835830688,-1.7187343835830688,-1.8522827625274656,-1.7804261445999146
Q8GXB7,Arabidopsis thaliana,Eukaryota,tRNA (guanine-N(7)-)-methyltransferase,Class I-like SAM-binding methyltransferase superfamily,transferase,-1.578425407409668,-1.04997770149869,-1.359241962432861,-0.9227041006088256,-1.1697641611099243,-1.334230571,1.759896,-1.072237,-0.954593,-1.323576,-1.2553766866129232,-0.869340934601438,-2.481203603554532,251,114.81164581673306,8.324496269226074,2.2122502697836737,0.0088137460947556,2.940248263122161,0.1673306772908366,0.1274900398406374,-0.3302788844621514,0.1115537848605577,0.4103585657370517,38.82235059760957,0.047808764940239,0.247011952191235,0.422310756972112,0.442231075697211,0.1354581673306769,0.864541832669323,-0.0199203187250989,0.147626129909761,17.4528408050537,0.298804780876494,18.4638118743896,92.275577689243,1.752805,45.79560565816023,-1.6195368766784668,-1.6195368766784668,-1.7120281457901,-1.690048336982727
Q8H3A7,Oryza sativa,Eukaryota,Exportin-T,Exportin family,RNA-binding,-1.724140763282776,-2.7024827606824,-1.4755239486694336,-1.3168481588363647,-1.9709570407867432,-0.928332921,1.636064,-1.799933,-1.336668,-2.1723,-2.458329679528062,-1.6382234534438775,-2.8197674186862245,980,110.5913163265306,5.659197044372559,-21.189739211349433,-0.0216221828687239,9.245859891677467,0.1214285714285714,0.1173469387755102,0.1820408163265306,0.073469387755102,0.4969387755102041,47.421051020408385,0.0438775510204081,0.2632653061224489,0.808163265306122,0.107142857142857,0.0846938775510209,0.915306122448979,0.701020408163265,0.0231423267736981,37.4728240966797,0.3,38.2875709533691,89.0353163265306,1.644079,42.329620318456016,-1.70048189163208,-1.70048189163208,-1.8579028844833376,-1.6892095804214478
Q8H6A5,Zea mays,Eukaryota,Translationally-controlled tumor protein homolog,TCTP family,other,-1.689647912979126,-1.27900732348779,-1.4494891166687012,-1.5147318840026855,-2.611581563949585,-0.746064907,1.557216,-1.37183,-1.382836,-2.694234,-1.883788331540045,-0.7997463020735872,-3.2786247573212948,167,111.91509221556886,4.520371055603028,-12.387268034542434,-0.0741752576918708,1.1092121304014526,0.1197604790419161,0.18562874251497,-0.3065868263473054,0.1197604790419161,0.4011976047904191,14.769461077844303,0.029940119760479,0.2514970059880239,0.365269461077844,0.550898203592814,0.0838323353293419,0.916167664670658,-0.18562874251497,0.296388236185856,17.5323848724365,0.29940119760479,19.3149280548096,87.444251497006,1.574324,50.743982486122995,-1.792661428451538,-1.792661428451538,-1.7405563592910769,-1.819579482078552
Q8HXP3,Macaca fascicularis,Eukaryota,"Superoxide dismutase [Mn], mitochondrial",Iron/manganese superoxide dismutase family,oxidoreductase,-1.6398711204528809,-1.27726333205764,-1.275404930114746,-0.3668958842754364,-0.3739013969898224,-1.038366936,1.705571,-1.435679,-0.756256,-0.928584,-0.8198721945822776,-0.533156867499824,-2.03342004724451,222,111.24672117117116,8.34396572113037,2.274555719491211,0.0102457464841946,3.03898201145887,0.1396396396396396,0.09009009009009,-0.4171171171171171,0.0990990990990991,0.4099099099099099,38.83783783783784,0.0495495495495495,0.2702702702702703,0.545045045045045,0.333333333333333,0.1216216216216219,0.8783783783783781,0.211711711711712,0.152700645851331,20.1079845428467,0.301801801801802,22.9668464660645,92.9391441441442,1.724736,56.64741466666156,-1.6176728010177612,-1.6176728010177612,-1.7274978160858154,-1.5981336832046509
