model,uniprot_id,func_recovery,bg_recovery,n_func
AlkSecMPNN,Q6L047,0.29411764705882354,0.5672514619883041,17
AlkSecMPNN,A9A498,0.6666666666666666,0.5575539568345323,9
AlkSecMPNN,A9A498,0.6666666666666666,0.5719424460431655,9
AlkSecMPNN,A9A498,0.7777777777777778,0.5827338129496403,9
AlkSecMPNN,A9A498,0.6666666666666666,0.5755395683453237,9
AlkSecMPNN,A9A498,0.6666666666666666,0.564748201438849,9
AlkSecMPNN,A9A498,0.7777777777777778,0.5755395683453237,9
AlkSecMPNN,A9A498,0.6666666666666666,0.5935251798561151,9
AlkSecMPNN,A9A498,0.6666666666666666,0.5683453237410072,9
AlkSecMPNN,O28542,0.5,0.5787878787878787,10
AlkSecMPNN,O28542,0.4,0.5757575757575758,10
AlkSecMPNN,O28542,0.5,0.5818181818181818,10
AlkSecMPNN,O28542,0.4,0.5757575757575758,10
AlkSecMPNN,O28542,0.4,0.5666666666666667,10
AlkSecMPNN,O28542,0.3,0.5666666666666667,10
AlkSecMPNN,O28542,0.5,0.5696969696969697,10
AlkSecMPNN,O28542,0.5,0.593939393939394,10
AlkSecMPNN,Q8TY15,0.6363636363636364,0.6171428571428571,11
AlkSecMPNN,Q8TY15,0.5454545454545454,0.5942857142857143,11
AlkSecMPNN,Q8TY15,0.6363636363636364,0.5885714285714285,11
AlkSecMPNN,Q8TY15,0.6363636363636364,0.5971428571428572,11
AlkSecMPNN,Q8TY15,0.6363636363636364,0.5942857142857143,11
AlkSecMPNN,Q8TY15,0.5454545454545454,0.6114285714285714,11
AlkSecMPNN,Q8TY15,0.6363636363636364,0.6114285714285714,11
AlkSecMPNN,Q8TY15,0.5454545454545454,0.6085714285714285,11
AlkSecMPNN,P80505,0.5333333333333333,0.5496894409937888,15
AlkSecMPNN,P80505,0.4666666666666667,0.5496894409937888,15
AlkSecMPNN,P80505,0.5333333333333333,0.5714285714285714,15
AlkSecMPNN,P80505,0.5333333333333333,0.5807453416149069,15
AlkSecMPNN,P80505,0.4666666666666667,0.5900621118012422,15
AlkSecMPNN,P80505,0.4666666666666667,0.5714285714285714,15
AlkSecMPNN,P80505,0.4666666666666667,0.577639751552795,15
AlkSecMPNN,P80505,0.4,0.562111801242236,15
AlkSecMPNN,Q9N2D5,0.42857142857142855,0.5705329153605015,14
AlkSecMPNN,Q9N2D5,0.2857142857142857,0.54858934169279,14
AlkSecMPNN,Q9N2D5,0.42857142857142855,0.567398119122257,14
AlkSecMPNN,Q9N2D5,0.35714285714285715,0.5736677115987461,14
AlkSecMPNN,Q9N2D5,0.42857142857142855,0.567398119122257,14
AlkSecMPNN,Q9N2D5,0.35714285714285715,0.567398119122257,14
AlkSecMPNN,Q9N2D5,0.2857142857142857,0.567398119122257,14
AlkSecMPNN,Q9N2D5,0.42857142857142855,0.567398119122257,14
AlkSecMPNN,Q6DIY2,0.75,0.52,4
AlkSecMPNN,Q6DIY2,0.75,0.4685714285714286,4
AlkSecMPNN,Q6DIY2,0.75,0.5085714285714286,4
AlkSecMPNN,Q6DIY2,0.75,0.52,4
AlkSecMPNN,Q6DIY2,0.75,0.49714285714285716,4
AlkSecMPNN,Q6DIY2,1.0,0.5028571428571429,4
AlkSecMPNN,Q6DIY2,0.75,0.49714285714285716,4
AlkSecMPNN,Q6DIY2,1.0,0.49714285714285716,4
AlkSecMPNN,Q8DLT5,0.4782608695652174,0.5469483568075117,23
AlkSecMPNN,Q8DLT5,0.391304347826087,0.5563380281690141,23
AlkSecMPNN,Q8DLT5,0.391304347826087,0.5563380281690141,23
AlkSecMPNN,Q8DLT5,0.4782608695652174,0.5704225352112676,23
AlkSecMPNN,Q8DLT5,0.43478260869565216,0.5657276995305164,23
AlkSecMPNN,Q8DLT5,0.34782608695652173,0.5586854460093896,23
AlkSecMPNN,Q8DLT5,0.43478260869565216,0.57981220657277,23
AlkSecMPNN,Q8DLT5,0.34782608695652173,0.5657276995305164,23
AcidSecMPNN,Q980U8,0.14285714285714285,0.5380116959064327,7
AcidSecMPNN,Q980U8,0.2857142857142857,0.5555555555555556,7
AcidSecMPNN,Q980U8,0.2857142857142857,0.5409356725146199,7
AcidSecMPNN,Q980U8,0.2857142857142857,0.5321637426900585,7
AcidSecMPNN,Q980U8,0.2857142857142857,0.5555555555555556,7
AcidSecMPNN,Q980U8,0.2857142857142857,0.5614035087719298,7
AcidSecMPNN,Q980U8,0.14285714285714285,0.5994152046783626,7
AcidSecMPNN,Q980U8,0.14285714285714285,0.5263157894736842,7
AcidSecMPNN,O58832,0.0,0.6047197640117994,3
AcidSecMPNN,O58832,0.0,0.584070796460177,3
AcidSecMPNN,O58832,0.0,0.584070796460177,3
AcidSecMPNN,O58832,0.0,0.5929203539823009,3
AcidSecMPNN,O58832,0.0,0.5870206489675516,3
AcidSecMPNN,O58832,0.0,0.5929203539823009,3
AcidSecMPNN,O58832,0.0,0.5693215339233039,3
AcidSecMPNN,O58832,0.0,0.5663716814159292,3
AcidSecMPNN,P02819,0.25,0.5333333333333333,4
AcidSecMPNN,P02819,0.0,0.5777777777777777,4
AcidSecMPNN,P02819,0.0,0.5555555555555556,4
AcidSecMPNN,P02819,0.0,0.5555555555555556,4
AcidSecMPNN,P02819,0.0,0.5555555555555556,4
AcidSecMPNN,P02819,0.0,0.5333333333333333,4
AcidSecMPNN,P02819,0.0,0.5333333333333333,4
AcidSecMPNN,P02819,0.0,0.5111111111111111,4
AcidSecMPNN,Q4R312,1.0,0.38461538461538464,4
AcidSecMPNN,Q4R312,1.0,0.358974358974359,4
AcidSecMPNN,Q4R312,1.0,0.3717948717948718,4
AcidSecMPNN,Q4R312,1.0,0.4230769230769231,4
AcidSecMPNN,Q4R312,1.0,0.3974358974358974,4
AcidSecMPNN,Q4R312,1.0,0.38461538461538464,4
AcidSecMPNN,Q4R312,1.0,0.358974358974359,4
AcidSecMPNN,Q4R312,1.0,0.3717948717948718,4
AcidSecMPNN,Q54FJ9,0.625,0.4929078014184397,24
AcidSecMPNN,Q54FJ9,0.5416666666666666,0.5212765957446809,24
AcidSecMPNN,Q54FJ9,0.5416666666666666,0.49645390070921985,24
AcidSecMPNN,Q54FJ9,0.5833333333333334,0.5319148936170213,24
AcidSecMPNN,Q54FJ9,0.5833333333333334,0.5425531914893617,24
AcidSecMPNN,Q54FJ9,0.5416666666666666,0.49645390070921985,24
AcidSecMPNN,Q54FJ9,0.5833333333333334,0.5035460992907801,24
AcidSecMPNN,Q54FJ9,0.5833333333333334,0.48936170212765956,24
AcidSecMPNN,Q54JL0,0.3793103448275862,0.478476821192053,29
AcidSecMPNN,Q54JL0,0.3793103448275862,0.46357615894039733,29
AcidSecMPNN,Q54JL0,0.4482758620689655,0.4817880794701987,29
AcidSecMPNN,Q54JL0,0.4482758620689655,0.48841059602649006,29
AcidSecMPNN,Q54JL0,0.3103448275862069,0.4685430463576159,29
AcidSecMPNN,Q54JL0,0.41379310344827586,0.4768211920529801,29
AcidSecMPNN,Q54JL0,0.4827586206896552,0.45695364238410596,29
AcidSecMPNN,Q54JL0,0.41379310344827586,0.4718543046357616,29
AcidSecMPNN,Q07938,0.08333333333333333,0.47384615384615386,12
AcidSecMPNN,Q07938,0.16666666666666666,0.4707692307692308,12
AcidSecMPNN,Q07938,0.08333333333333333,0.48307692307692307,12
AcidSecMPNN,Q07938,0.3333333333333333,0.4584615384615385,12
AcidSecMPNN,Q07938,0.08333333333333333,0.48615384615384616,12
AcidSecMPNN,Q07938,0.08333333333333333,0.49538461538461537,12
AcidSecMPNN,Q07938,0.08333333333333333,0.4553846153846154,12
AcidSecMPNN,Q07938,0.0,0.4707692307692308,12
AcidSecMPNN,Q6L047,0.29411764705882354,0.5467836257309941,17
AcidSecMPNN,Q6L047,0.29411764705882354,0.5555555555555556,17
AcidSecMPNN,Q6L047,0.23529411764705882,0.5672514619883041,17
AcidSecMPNN,Q6L047,0.35294117647058826,0.5584795321637427,17
AcidSecMPNN,Q6L047,0.23529411764705882,0.5672514619883041,17
AcidSecMPNN,Q6L047,0.23529411764705882,0.5789473684210527,17
AcidSecMPNN,Q6L047,0.35294117647058826,0.564327485380117,17
AcidSecMPNN,Q6L047,0.23529411764705882,0.5847953216374269,17
AcidSecMPNN,A9A498,0.7777777777777778,0.5863309352517986,9
AcidSecMPNN,A9A498,0.6666666666666666,0.5719424460431655,9
AcidSecMPNN,A9A498,0.7777777777777778,0.5719424460431655,9
AcidSecMPNN,A9A498,0.6666666666666666,0.5863309352517986,9
AcidSecMPNN,A9A498,0.6666666666666666,0.5935251798561151,9
AcidSecMPNN,A9A498,0.7777777777777778,0.579136690647482,9
AcidSecMPNN,A9A498,0.6666666666666666,0.579136690647482,9
AcidSecMPNN,A9A498,0.7777777777777778,0.5827338129496403,9
AcidSecMPNN,O28542,0.5,0.5606060606060606,10
AcidSecMPNN,O28542,0.4,0.5606060606060606,10
AcidSecMPNN,O28542,0.5,0.5818181818181818,10
AcidSecMPNN,O28542,0.4,0.5636363636363636,10
AcidSecMPNN,O28542,0.4,0.5545454545454546,10
AcidSecMPNN,O28542,0.4,0.5606060606060606,10
AcidSecMPNN,O28542,0.4,0.5636363636363636,10
AcidSecMPNN,O28542,0.3,0.5818181818181818,10
AcidSecMPNN,Q8TY15,0.5454545454545454,0.5685714285714286,11
AcidSecMPNN,Q8TY15,0.5454545454545454,0.5657142857142857,11
AcidSecMPNN,Q8TY15,0.6363636363636364,0.5742857142857143,11
AcidSecMPNN,Q8TY15,0.6363636363636364,0.58,11
AcidSecMPNN,Q8TY15,0.6363636363636364,0.5714285714285714,11
AcidSecMPNN,Q8TY15,0.6363636363636364,0.5771428571428572,11
AcidSecMPNN,Q8TY15,0.5454545454545454,0.58,11
AcidSecMPNN,Q8TY15,0.5454545454545454,0.5914285714285714,11
AcidSecMPNN,P80505,0.4666666666666667,0.5745341614906833,15
AcidSecMPNN,P80505,0.4,0.5527950310559007,15
AcidSecMPNN,P80505,0.4666666666666667,0.5652173913043478,15
AcidSecMPNN,P80505,0.5333333333333333,0.5559006211180124,15
AcidSecMPNN,P80505,0.4666666666666667,0.5807453416149069,15
AcidSecMPNN,P80505,0.4,0.5590062111801242,15
AcidSecMPNN,P80505,0.4,0.5590062111801242,15
AcidSecMPNN,P80505,0.3333333333333333,0.6055900621118012,15
AcidSecMPNN,Q9N2D5,0.42857142857142855,0.5862068965517241,14
AcidSecMPNN,Q9N2D5,0.35714285714285715,0.542319749216301,14
AcidSecMPNN,Q9N2D5,0.35714285714285715,0.5987460815047022,14
AcidSecMPNN,Q9N2D5,0.35714285714285715,0.5768025078369906,14
AcidSecMPNN,Q9N2D5,0.42857142857142855,0.5768025078369906,14
AcidSecMPNN,Q9N2D5,0.2857142857142857,0.5768025078369906,14
AcidSecMPNN,Q9N2D5,0.42857142857142855,0.5862068965517241,14
AcidSecMPNN,Q9N2D5,0.35714285714285715,0.5862068965517241,14
AcidSecMPNN,Q6DIY2,0.75,0.4514285714285714,4
AcidSecMPNN,Q6DIY2,0.75,0.44571428571428573,4
AcidSecMPNN,Q6DIY2,0.75,0.52,4
AcidSecMPNN,Q6DIY2,0.75,0.48,4
AcidSecMPNN,Q6DIY2,0.75,0.46285714285714286,4
AcidSecMPNN,Q6DIY2,0.75,0.4514285714285714,4
AcidSecMPNN,Q6DIY2,0.75,0.4514285714285714,4
AcidSecMPNN,Q6DIY2,0.75,0.44571428571428573,4
AcidSecMPNN,Q8DLT5,0.391304347826087,0.5774647887323944,23
AcidSecMPNN,Q8DLT5,0.34782608695652173,0.5845070422535211,23
AcidSecMPNN,Q8DLT5,0.43478260869565216,0.57981220657277,23
AcidSecMPNN,Q8DLT5,0.5217391304347826,0.6009389671361502,23
AcidSecMPNN,Q8DLT5,0.34782608695652173,0.6032863849765259,23
AcidSecMPNN,Q8DLT5,0.34782608695652173,0.5915492957746479,23
AcidSecMPNN,Q8DLT5,0.43478260869565216,0.5915492957746479,23
AcidSecMPNN,Q8DLT5,0.391304347826087,0.5868544600938967,23
